master_person_id,full_name,city,reported_address,address_id,phone_number,declared_income_pkr,tax_paid_pkr,filer_status,occupation,income_source,wealth_source,years_as_nonfiler,has_bank_account,fbr_id,vehicle_count,max_vehicle_cc,vehicle_make_model,import_type,declared_import_value_pkr,vehicle_registration_year,property_count,total_property_value,area_marla,registry_type,registry_no,noc_status,transfer_count,years_active,property_transfer_year,buyer_name,avg_monthly_bill_pkr,annual_utility_bill,total_asset_value,deviation_score,risk_category,top_risk_factor,total_assets_val
PK-0195,Zubair Hassan,Islamabad,"House 80, Johar Town, Islamabad",UNKNOWN,0333-1926011,240000.0,24000.0,Non-ATL,Doctor,Prize Bond,Savings,2,True,FBR-1324,1,2000.0,Toyota Prado,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,30329.0,363948.0,8000000.0,15.6,COMPLIANT,Nonfiler Surcharge,8000000.0
PK-0196,Ahmed Qureshi,Karachi,"House 83, Johar Town, Karachi",UNKNOWN,0338-6239126,960000.0,96000.0,ATL,Teacher,Salary,Cash,0,True,FBR-1326,1,660.0,Suzuki Alto,Local,0.0,2022,0,0.0,0.0,,,Approved,0,2,2020,,32565.0,390780.0,800000.0,0.4,COMPLIANT,Lifestyle / Income Mismatch,800000.0
PK-0197,Zubair Butt,Karachi,"House 103, Bahria Town, Karachi",UNKNOWN,0323-8023288,480000.0,48000.0,Non-ATL,Unemployed,Business,Gift,5,True,FBR-1452,1,1300.0,Honda City,Local,0.0,2018,0,0.0,0.0,,,Approved,0,2,2020,,40407.0,484884.0,3000000.0,18.1,COMPLIANT,Benami Proxy,3000000.0
PK-0198,Ayesha Mirza,Rawalpindi,"House 145, Johar Town, Rawalpindi",UNKNOWN,0348-8694042,1800000.0,180000.0,Non-ATL,Clerk,Prize Bond,Foreign Remittance,5,True,FBR-1330,1,3000.0,Toyota Land Cruiser,Local,0.0,2016,0,0.0,0.0,,,Approved,0,2,2020,,8041.0,96492.0,15000000.0,56.6,MEDIUM,"Benami Proxy, Nonfiler Surcharge, Section 111 Abuse",15000000.0
PK-0199,Usman Javed,Faisalabad,"House 150, Bahria Town, Faisalabad",UNKNOWN,0333-1212560,960000.0,96000.0,ATL,Housewife,Rental,Cash,0,False,FBR-1407,1,660.0,Suzuki Alto,Imported,0.0,2026,0,0.0,0.0,,,Approved,0,2,2020,,45752.0,549024.0,800000.0,0.6,COMPLIANT,Lifestyle / Income Mismatch,800000.0
PK-0200,Bilal Iqbal,Karachi,"House 51, Johar Town, Karachi",UNKNOWN,0341-1160589,1800000.0,180000.0,ATL,Unemployed,Prize Bond,Prize Bond,0,True,FBR-1332,1,3000.0,Toyota Land Cruiser,Local,0.0,2018,0,0.0,0.0,,,Approved,0,2,2020,,51764.0,621168.0,15000000.0,30.6,LOW,Benami Proxy,15000000.0
PK-0201,Nadia Ahmed,Rawalpindi,"House 113, F-7, Rawalpindi",UNKNOWN,0338-4007994,480000.0,48000.0,Non-ATL,Unemployed,Business,Foreign Remittance,5,True,FBR-1339,1,1800.0,Toyota Corolla Grande,Local,0.0,2026,0,0.0,0.0,,,Approved,0,2,2020,,29236.0,350832.0,5000000.0,30.8,LOW,"Benami Proxy, Nonfiler Surcharge",5000000.0
PK-0202,Imran Malik,Karachi,"House 16, Hayatabad, Karachi",UNKNOWN,0316-4817937,960000.0,96000.0,ATL,Driver,Salary,Savings,0,False,FBR-1489,1,1800.0,Honda Civic,Local,0.0,2017,0,0.0,0.0,,,Approved,0,2,2020,,8226.0,98712.0,5000000.0,21.1,COMPLIANT,Benami Proxy,5000000.0
PK-0203,Waseem Qureshi,Peshawar,"House 25, Johar Town, Peshawar",UNKNOWN,0325-6358027,960000.0,96000.0,Non-ATL,Retired,Agriculture,Prize Bond,0,True,FBR-1344,1,1800.0,Honda Civic,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,50950.0,611400.0,5000000.0,26.7,LOW,"Benami Proxy, Nonfiler Surcharge",5000000.0
PK-0204,Zainab Khan,Lahore,"House 30, Pechs, Lahore",UNKNOWN,0323-1035575,960000.0,96000.0,ATL,Housewife,Agriculture,Cash,0,True,FBR-1369,1,2700.0,Toyota Fortuner,Imported,0.0,2019,0,0.0,0.0,,,Approved,0,2,2020,,34102.5,409230.0,10000000.0,27.9,LOW,Benami Proxy,10000000.0
PK-0205,Amna Mirza,Islamabad,"House 110, G-10, Islamabad",UNKNOWN,0338-4073900,0.0,0.0,Non-ATL,Clerk,Rental,Gift,2,True,FBR-1353,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,17396.0,208752.0,0.0,1.3,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0206,Nadia Abbasi,Peshawar,"House 6, Pechs, Peshawar",UNKNOWN,0321-2131856,3000000.0,300000.0,Non-ATL,Businessman,Business,Prize Bond,4,True,FBR-1366,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,27588.5,331062.0,0.0,0.1,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0207,Bilal Khan,Rawalpindi,"House 41, Nazimabad, Rawalpindi",UNKNOWN,0340-2462649,240000.0,24000.0,Non-ATL,Teacher,Agriculture,Savings,5,True,FBR-1358,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,49070.0,588840.0,0.0,2.3,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0208,Saima Raza,Lahore,"House 20, Nazimabad, Lahore",UNKNOWN,0315-2569625,0.0,0.0,Non-ATL,Retired,Agriculture,Prize Bond,0,False,FBR-1364,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,30526.0,366312.0,0.0,2.2,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0209,Sana Raza,Karachi,"House 33, G-10, Karachi",UNKNOWN,0310-8385605,3000000.0,300000.0,ATL,Housewife,Prize Bond,Gift,0,True,FBR-1371,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,39404.0,472848.0,0.0,0.2,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0210,Hina Javed,Peshawar,"House 101, DHA, Peshawar",UNKNOWN,0328-2116687,0.0,0.0,Non-ATL,Teacher,Rental,Prize Bond,2,True,FBR-1374,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,21333.0,255996.0,0.0,1.6,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0211,Ahmed Abbasi,Rawalpindi,"House 74, Johar Town, Rawalpindi",UNKNOWN,0343-2515773,960000.0,96000.0,ATL,Businessman,Rental,Savings,0,False,FBR-1375,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,35798.0,429576.0,0.0,0.4,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0212,Ayesha Raza,Karachi,"House 13, Hayatabad, Karachi",UNKNOWN,0345-6903048,480000.0,48000.0,Non-ATL,Unemployed,Agriculture,Savings,4,True,FBR-1440,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,37099.5,445194.0,0.0,0.9,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0213,Fatima Malik,Rawalpindi,"House 103, Hayatabad, Rawalpindi",UNKNOWN,0339-4820440,480000.0,48000.0,Non-ATL,Driver,Agriculture,Gift,4,True,FBR-1386,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,12818.0,153816.0,0.0,0.3,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0214,Imran Khan,Lahore,"House 129, F-7, Lahore",UNKNOWN,0317-3100931,960000.0,96000.0,ATL,Engineer,Agriculture,Gift,0,True,FBR-1390,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,52624.0,631488.0,0.0,0.7,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0215,Hamza Khan,Peshawar,"House 97, Pechs, Peshawar",UNKNOWN,0346-1786656,240000.0,24000.0,Non-ATL,Student,Agriculture,Prize Bond,3,True,FBR-1398,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,59032.0,708384.0,0.0,2.8,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0216,Zubair Baig,Faisalabad,"House 82, Pechs, Faisalabad",UNKNOWN,0314-5468577,3000000.0,300000.0,ATL,Clerk,Rental,Foreign Remittance,0,False,FBR-1406,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,21916.0,262992.0,0.0,0.1,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0217,Hina Mirza,Rawalpindi,"House 7, Gulberg, Rawalpindi",UNKNOWN,0339-7470129,1800000.0,180000.0,Non-ATL,Engineer,Rental,Savings,4,True,FBR-1415,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,59407.0,712884.0,0.0,0.4,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0218,Hamza Baig,Peshawar,"House 124, DHA, Peshawar",UNKNOWN,0338-6837195,240000.0,24000.0,Non-ATL,Driver,Rental,Savings,5,False,FBR-1416,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,55816.0,669792.0,0.0,2.7,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0219,Muhammad Javed,Karachi,"House 38, G-10, Karachi",UNKNOWN,0331-3611876,960000.0,96000.0,ATL,Clerk,Prize Bond,Savings,0,True,FBR-1479,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,41783.0,501396.0,0.0,0.5,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0220,Sana Chaudhry,Peshawar,"House 54, Nazimabad, Peshawar",UNKNOWN,0332-6812819,480000.0,48000.0,Non-ATL,Student,Agriculture,Foreign Remittance,0,True,FBR-1426,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,37824.0,453888.0,0.0,0.9,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0221,Muhammad Abbasi,Faisalabad,"House 122, Johar Town, Faisalabad",UNKNOWN,0345-3503082,960000.0,96000.0,Non-ATL,Housewife,Rental,Foreign Remittance,3,False,FBR-1427,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,30858.0,370296.0,0.0,0.4,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0222,Zubair Malik,Islamabad,"House 94, Clifton, Islamabad",UNKNOWN,0342-8048684,960000.0,96000.0,Non-ATL,Retired,Prize Bond,Savings,0,True,FBR-1432,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,27067.0,324804.0,0.0,0.4,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0223,Usman Chaudhry,Lahore,"House 83, Bahria Town, Lahore",UNKNOWN,0314-5327875,3000000.0,300000.0,ATL,Housewife,Business,Foreign Remittance,0,True,FBR-1439,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,22601.0,271212.0,0.0,0.1,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0224,Zubair Chaudhry,Faisalabad,"House 20, Nazimabad, Faisalabad",UNKNOWN,0318-5348729,0.0,0.0,Non-ATL,Housewife,Prize Bond,Foreign Remittance,1,True,FBR-1446,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,54424.0,653088.0,0.0,3.9,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0225,Hamza Hassan,Rawalpindi,"House 135, Johar Town, Rawalpindi",UNKNOWN,0312-6849868,240000.0,24000.0,Non-ATL,Student,Rental,Gift,0,False,FBR-1458,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,0.0,0.0,0.0,0.0,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0226,Fatima Hassan,Faisalabad,"House 3, Bahria Town, Faisalabad",UNKNOWN,0348-6864507,480000.0,48000.0,Non-ATL,Businessman,Salary,Prize Bond,1,False,FBR-1459,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,0.0,0.0,0.0,0.0,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0227,Bilal Qureshi,Lahore,"House 63, Hayatabad, Lahore",UNKNOWN,0311-1990351,960000.0,96000.0,ATL,Unemployed,Prize Bond,Gift,0,True,FBR-1471,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,0.0,0.0,0.0,0.0,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0228,Ali Nawaz,Lahore,"House 49, Gulberg, Lahore",UNKNOWN,0341-7768248,240000.0,24000.0,Non-ATL,Businessman,Business,Cash,4,True,FBR-1473,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,0.0,0.0,0.0,0.0,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0229,Tariq Sheikh,Karachi,"House 114, Nazimabad, Karachi",UNKNOWN,0338-6786827,960000.0,96000.0,ATL,Engineer,Business,Prize Bond,0,False,FBR-1482,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,0.0,0.0,0.0,0.0,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0230,Muhammad Siddiqui,Islamabad,"House 142, Nazimabad, Islamabad",UNKNOWN,0337-4044871,3000000.0,300000.0,ATL,Retired,Business,Gift,0,False,FBR-1488,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,0.0,0.0,0.0,0.0,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0231,Abdul Razzaq,Karachi,"Tariq Road, Karachi",UNKNOWN,,0.0,0.0,Non-ATL,,,,0,False,,0,0.0,,Local,0.0,2020,1,65000000.0,30.0,Registry,,Approved,1,2,2025,,180000.0,2160000.0,65000000.0,84.6,CRITICAL,"Hawala Signature, Dc Underinvoicing, Benami Proxy",65000000.0
PK-0232,Malik Pervaiz,Faisalabad,"Block B, Green Valley Housing Scheme, Faisalabad",UNKNOWN,,0.0,0.0,Non-ATL,,,,0,False,,0,0.0,,Local,0.0,2020,0,0.0,0.0,,,Approved,0,2,2020,,45000.0,540000.0,0.0,3.2,COMPLIANT,Lifestyle / Income Mismatch,0.0
PK-0233,Haji Razzaq,Karachi,"Clifton Block 5, Karachi",UNKNOWN,,0.0,0.0,Non-ATL,,,,0,False,,0,0.0,,Local,0.0,2020,1,120000000.0,30.0,Registry,,Approved,1,2,2025,,0.0,0.0,120000000.0,78.6,HIGH,"Hawala Signature, Dc Underinvoicing, Benami Proxy",120000000.0
PK-0234,H. A. Razzaq,Karachi,"DHA Phase 2, Karachi",UNKNOWN,,0.0,0.0,Non-ATL,,,,0,False,,0,0.0,,Local,0.0,2020,1,55000000.0,20.0,Registry,,Approved,1,2,2025,,0.0,0.0,55000000.0,73.3,HIGH,"Hawala Signature, Dc Underinvoicing, Benami Proxy",55000000.0
PK-0235,Zafar Hussain,Faisalabad,"Block B, Green Valley Housing Scheme, Faisalabad",UNKNOWN,,0.0,0.0,Non-ATL,,,,0,False,,0,0.0,,Local,0.0,2020,1,9000000.0,10.0,File,,Unapproved,1,2,2025,,0.0,0.0,9000000.0,53.5,MEDIUM,"Dc Underinvoicing, File Trading, Illegal Society",9000000.0
PK-0236,Green Valley Enterprises Pvt Ltd,Faisalabad,"Block C, Green Valley Housing Scheme, Faisalabad",UNKNOWN,,0.0,0.0,Non-ATL,,,,0,False,,0,0.0,,Local,0.0,2020,1,25000000.0,20.0,Registry,,Pending,1,2,2025,,0.0,0.0,25000000.0,72.1,HIGH,"Hawala Signature, Dc Underinvoicing, Benami Proxy",25000000.0
